insert into ordenes values('CA-2016-152156', '42682', '42685', 'Second Class', 'CG-12520', '42420', 'South'),
('CA-2017-164378', '42931', '42934', 'Second Class', 'MM-18055', '10024', 'East'),
('CA-2017-164378', '42931', '42934', 'Second Class', 'MM-18055', '10024', 'East'),
('CA-2017-127782', '43041', '43045', 'Standard Class', 'TH-21115', '19140', 'East'),
('CA-2017-127782', '43041', '43045', 'Standard Class', 'TH-21115', '19140', 'East'),
('CA-2017-127782', '43041', '43045', 'Standard Class', 'TH-21115', '19140', 'East'),
('CA-2017-127782', '43041', '43045', 'Standard Class', 'TH-21115', '19140', 'East'),
('US-2016-162026', '42651', '42651', 'Same Day', 'JE-15745', '90036', 'West'),
('CA-2016-150000', '42468', '42474', 'Standard Class', 'PG-18820', '30080', 'South'),
('CA-2015-168529', '42285', '42289', 'Standard Class', 'MB-17305', '94122', 'West'),
('US-2017-152569', '42870', '42875', 'Standard Class', 'JD-16015', '60653', 'Central'),
('US-2017-152569', '42870', '42875', 'Standard Class', 'JD-16015', '60653', 'Central'),
('US-2014-137680', '41694', '41700', 'Standard Class', 'JH-15430', '97504', 'West'),
('US-2014-137680', '41694', '41700', 'Standard Class', 'JH-15430', '97504', 'West'),
('CA-2015-103177', '42154', '42156', 'First Class', 'EN-13780', '10009', 'East'),
('CA-2015-103177', '42154', '42156', 'First Class', 'EN-13780', '10009', 'East'),
('CA-2015-103177', '42154', '42156', 'First Class', 'EN-13780', '10009', 'East'),
('US-2016-138408', '42692', '42695', 'Second Class', 'KC-16255', '35810', 'South'),
('CA-2017-117667', '43073', '43078', 'Standard Class', 'MS-17980', '19134', 'East'),
('CA-2017-117667', '43073', '43078', 'Standard Class', 'MS-17980', '19134', 'East'),
('CA-2017-117667', '43073', '43078', 'Standard Class', 'MS-17980', '19134', 'East'),
('CA-2017-117667', '43073', '43078', 'Standard Class', 'MS-17980', '19134', 'East'),
('CA-2017-117667', '43073', '43078', 'Standard Class', 'MS-17980', '19134', 'East'),
('CA-2016-110982', '42526', '42528', 'First Class', 'CK-12205', '95051', 'West'),
('CA-2016-110982', '42526', '42528', 'First Class', 'CK-12205', '95051', 'West'),
('CA-2016-147123', '42714', '42716', 'First Class', 'SJ-20125', '90805', 'West'),
('CA-2017-154501', '42855', '42860', 'Standard Class', 'EA-14035', '90008', 'West'),
('CA-2017-166933', '42849', '42853', 'Standard Class', 'MG-17890', '93101', 'West'),
('CA-2015-142055', '42132', '42134', 'First Class', 'AB-10255', '10009', 'East'),
('CA-2015-137106', '42094', '42098', 'Standard Class', 'SC-20260', '32216', 'South'),
('CA-2017-136609', '42953', '42958', 'Standard Class', 'TB-21355', '75104', 'Central'),
('CA-2017-160885', '43071', '43075', 'Standard Class', 'JK-16090', '68104', 'Central'),
('US-2016-167472', '42527', '42528', 'First Class', 'CK-12595', '72209', 'South'),
('US-2016-167472', '42527', '42528', 'First Class', 'CK-12595', '72209', 'South'),
('US-2016-167472', '42527', '42528', 'First Class', 'CK-12595', '72209', 'South'),
('US-2016-167472', '42527', '42528', 'First Class', 'CK-12595', '72209', 'South'),
('US-2016-167472', '42527', '42528', 'First Class', 'CK-12595', '72209', 'South'),
('US-2016-167472', '42527', '42528', 'First Class', 'CK-12595', '72209', 'South'),
('US-2016-167472', '42527', '42528', 'First Class', 'CK-12595', '72209', 'South'),
('CA-2015-120551', '42107', '42114', 'Standard Class', 'SS-20590', '68701', 'Central'),
('US-2017-150595', '42877', '42881', 'Standard Class', 'LE-16810', '60653', 'Central'),
('US-2017-150595', '42877', '42881', 'Standard Class', 'LE-16810', '60653', 'Central'),
('US-2017-150595', '42877', '42881', 'Standard Class', 'LE-16810', '60653', 'Central'),
('CA-2016-134936', '42723', '42729', 'Standard Class', 'ES-14080', '85705', 'West'),
('CA-2016-134936', '42723', '42729', 'Standard Class', 'ES-14080', '85705', 'West'),
('CA-2016-134936', '42723', '42729', 'Standard Class', 'ES-14080', '85705', 'West'),
('CA-2017-102967', '43000', '43004', 'Standard Class', 'MG-17890', '3301', 'East'),
('CA-2017-151008', '42985', '42986', 'First Class', 'JM-16195', '84020', 'West'),
('CA-2017-151008', '42985', '42986', 'First Class', 'JM-16195', '84020', 'West'),
('CA-2014-159800', '41971', '41974', 'First Class', 'SG-20470', '94109', 'West'),
('CA-2014-159800', '41971', '41974', 'First Class', 'SG-20470', '94109', 'West'),
('US-2014-159618', '41955', '41959', 'Standard Class', 'DB-12970', '77036', 'Central'),
('US-2014-159618', '41955', '41959', 'Standard Class', 'DB-12970', '77036', 'Central'),
('US-2014-159618', '41955', '41959', 'Standard Class', 'DB-12970', '77036', 'Central'),
('US-2014-159618', '41955', '41959', 'Standard Class', 'DB-12970', '77036', 'Central'),
('US-2014-159618', '41955', '41959', 'Standard Class', 'DB-12970', '77036', 'Central'),
('CA-2017-116113', '43010', '43014', 'Second Class', 'JW-15220', '36116', 'South'),
('CA-2015-125066', '42352', '42356', 'Standard Class', 'KD-16495', '39212', 'South'),
('CA-2015-125066', '42352', '42356', 'Standard Class', 'KD-16495', '39212', 'South'),
('US-2015-114741', '42344', '42348', 'Standard Class', 'IL-15100', '89031', 'West'),
('US-2015-114741', '42344', '42348', 'Standard Class', 'IL-15100', '89031', 'West'),
('US-2015-114741', '42344', '42348', 'Standard Class', 'IL-15100', '89031', 'West'),
('CA-2017-133263', '42825', '42827', 'Second Class', 'JE-15610', '30318', 'South'),
('CA-2017-133263', '42825', '42827', 'Second Class', 'JE-15610', '30318', 'South'),
('CA-2017-133263', '42825', '42827', 'Second Class', 'JE-15610', '30318', 'South'),
('CA-2017-157966', '42807', '42807', 'Same Day', 'SU-20665', '60610', 'Central'),
('CA-2017-157966', '42807', '42807', 'Same Day', 'SU-20665', '60610', 'Central'),
('CA-2017-157966', '42807', '42807', 'Same Day', 'SU-20665', '60610', 'Central'),
('CA-2017-157966', '42807', '42807', 'Same Day', 'SU-20665', '60610', 'Central'),
('CA-2017-157966', '42807', '42807', 'Same Day', 'SU-20665', '60610', 'Central'),
('CA-2017-157966', '42807', '42807', 'Same Day', 'SU-20665', '60610', 'Central'),
('CA-2017-157966', '42807', '42807', 'Same Day', 'SU-20665', '60610', 'Central'),
('CA-2014-151162', '41978', '41982', 'Standard Class', 'EA-14035', '43229', 'East'),
('CA-2014-151162', '41978', '41982', 'Standard Class', 'EA-14035', '43229', 'East'),
('CA-2014-151162', '41978', '41982', 'Standard Class', 'EA-14035', '43229', 'East'),
('CA-2014-151162', '41978', '41982', 'Standard Class', 'EA-14035', '43229', 'East'),
('CA-2014-151162', '41978', '41982', 'Standard Class', 'EA-14035', '43229', 'East'),
('CA-2016-136686', '42716', '42720', 'Standard Class', 'RF-19840', '91104', 'West'),
('CA-2016-136686', '42716', '42720', 'Standard Class', 'RF-19840', '91104', 'West'),
('CA-2017-137498', '42987', '42992', 'Second Class', 'LC-17050', '90004', 'West'),
('CA-2017-137498', '42987', '42992', 'Second Class', 'LC-17050', '90004', 'West'),
('CA-2017-137498', '42987', '42992', 'Second Class', 'LC-17050', '90004', 'West'),
('CA-2017-163818', '43012', '43016', 'Standard Class', 'PS-18970', '20735', 'East'),
('CA-2016-161158', '42499', '42503', 'Standard Class', 'PS-18970', '10024', 'East'),
('CA-2014-116673', '41988', '41992', 'Second Class', 'JO-15280', '92037', 'West'),
('CA-2017-105333', '43069', '43073', 'Standard Class', 'VP-21730', '10011', 'East'),
('CA-2017-105333', '43069', '43073', 'Standard Class', 'VP-21730', '10011', 'East'),
('CA-2017-105333', '43069', '43073', 'Standard Class', 'VP-21730', '10011', 'East'),
('CA-2015-149993', '42082', '42083', 'First Class', 'GA-14725', '93534', 'West'),
('CA-2014-168158', '41839', '41844', 'Standard Class', 'EM-14140', '59405', 'West'),
('CA-2016-115224', '42712', '42715', 'Second Class', 'DB-13615', '94110', 'West'),
('CA-2016-115224', '42712', '42715', 'Second Class', 'DB-13615', '94110', 'West'),
('CA-2014-164742', '41925', '41930', 'Second Class', 'ML-17395', '8701', 'East'),
('CA-2014-164742', '41925', '41930', 'Second Class', 'ML-17395', '8701', 'East'),
('US-2017-108014', '43058', '43064', 'Standard Class', 'JH-15430', '44105', 'East'),
('CA-2017-160325', '43002', '43002', 'Same Day', 'BP-11095', '1841', 'East'),
('CA-2017-160325', '43002', '43002', 'Same Day', 'BP-11095', '1841', 'East'),
('CA-2015-159779', '42272', '42276', 'Standard Class', 'SB-20185', '3301', 'East'),
('CA-2017-151176', '42779', '42786', 'Standard Class', 'SV-20785', '21215', 'East'),
('CA-2017-151176', '42779', '42786', 'Standard Class', 'SV-20785', '21215', 'East'),
('CA-2014-108903', '41915', '41915', 'Same Day', 'DO-13435', '43229', 'East'),
('CA-2014-108903', '41915', '41915', 'Same Day', 'DO-13435', '43229', 'East'),
('CA-2014-108903', '41915', '41915', 'Same Day', 'DO-13435', '43229', 'East'),
('CA-2016-117919', '42609', '42611', 'Second Class', 'TB-21355', '77041', 'Central'),
('CA-2016-117919', '42609', '42611', 'Second Class', 'TB-21355', '77041', 'Central'),
('CA-2015-142475', '42341', '42345', 'Standard Class', 'BS-11380', '10011', 'East'),
('CA-2016-134516', '42633', '42638', 'Standard Class', 'FM-14215', '27405', 'South'),
('CA-2016-134516', '42633', '42638', 'Standard Class', 'FM-14215', '27405', 'South'),
('CA-2017-105193', '42819', '42825', 'Standard Class', 'JL-15835', '10024', 'East'),
('CA-2015-168634', '42344', '42349', 'Standard Class', 'AF-10870', '94109', 'West'),
('CA-2017-117198', '42978', '42983', 'Standard Class', 'BG-11035', '71203', 'South'),
('CA-2015-145828', '42282', '42284', 'First Class', 'MB-17305', '45231', 'East'),
('CA-2017-121027', '42965', '42969', 'Standard Class', 'HW-14935', '98105', 'West'),
('CA-2017-121027', '42965', '42969', 'Standard Class', 'HW-14935', '98105', 'West'),
('CA-2016-147431', '42402', '42407', 'Standard Class', 'AB-10105', '10011', 'East'),
('CA-2016-158001', '42605', '42609', 'Standard Class', 'JP-15460', '10035', 'East'),
('CA-2016-158001', '42605', '42609', 'Standard Class', 'JP-15460', '10035', 'East'),
('CA-2016-158001', '42605', '42609', 'Standard Class', 'JP-15460', '10035', 'East'),
('CA-2017-125745', '42916', '42920', 'Standard Class', 'DV-13045', '38109', 'South'),
('CA-2015-101154', '42265', '42268', 'First Class', 'CM-12190', '92105', 'West'),
('US-2016-124163', '42638', '42643', 'Standard Class', 'SC-20695', '54601', 'Central'),
('US-2016-124163', '42638', '42643', 'Standard Class', 'SC-20695', '54601', 'Central'),
('US-2016-124163', '42638', '42643', 'Standard Class', 'SC-20695', '54601', 'Central'),
('US-2016-124163', '42638', '42643', 'Standard Class', 'SC-20695', '54601', 'Central'),
('CA-2016-121748', '42667', '42671', 'Second Class', 'VW-21775', '90032', 'West'),
('CA-2016-121748', '42667', '42671', 'Second Class', 'VW-21775', '90032', 'West'),
('CA-2014-126683', '41911', '41913', 'Second Class', 'PP-18955', '98115', 'West'),
('CA-2014-126683', '41911', '41913', 'Second Class', 'PP-18955', '98115', 'West'),
('CA-2017-148810', '42912', '42917', 'Standard Class', 'DR-12880', '33180', 'South'),
('CA-2017-148810', '42912', '42917', 'Standard Class', 'DR-12880', '33180', 'South'),
('US-2016-146066', '42603', '42605', 'Second Class', 'RB-19465', '19143', 'East'),
('CA-2014-127614', '41681', '41685', 'Standard Class', 'NF-18385', '23320', 'South'),
('CA-2014-127614', '41681', '41685', 'Standard Class', 'NF-18385', '23320', 'South'),
('CA-2014-127614', '41681', '41685', 'Standard Class', 'NF-18385', '23320', 'South'),
('CA-2016-101742', '42636', '42641', 'Second Class', 'CR-12580', '10009', 'East'),
('CA-2015-134943', '42343', '42344', 'First Class', 'SU-20665', '48104', 'Central'),
('CA-2017-123022', '42981', '42986', 'Standard Class', 'SC-20050', '91941', 'West'),
('CA-2017-123022', '42981', '42986', 'Standard Class', 'SC-20050', '91941', 'West'),
('CA-2017-113208', '42820', '42827', 'Standard Class', 'ML-18040', '48126', 'Central'),
('CA-2014-154893', '41994', '42000', 'Standard Class', 'GM-14440', '92024', 'West'),
('CA-2014-154893', '41994', '42000', 'Standard Class', 'GM-14440', '92024', 'West'),
('CA-2014-147900', '41905', '41910', 'Standard Class', 'JK-15640', '44107', 'East'),
('CA-2017-106355', '42827', '42830', 'First Class', 'AT-10435', '6450', 'East'),
('CA-2016-127985', '42461', '42465', 'Second Class', 'DB-12910', '31907', 'South'),
('CA-2015-166604', '42139', '42144', 'Second Class', 'AH-10690', '30076', 'South'),
('CA-2017-120719', '42817', '42820', 'First Class', 'SJ-20125', '98105', 'West'),
('CA-2017-127117', '42839', '42844', 'Standard Class', 'HM-14860', '7960', 'East'),
('CA-2015-104241', '42008', '42013', 'Standard Class', 'AG-10495', '22304', 'South'),
('CA-2017-168179', '43041', '43046', 'Standard Class', 'JB-16000', '84106', 'West'),
('CA-2017-142342', '42933', '42935', 'Second Class', 'AJ-10795', '92307', 'West'),
('CA-2017-142342', '42933', '42935', 'Second Class', 'AJ-10795', '92307', 'West'),
('CA-2017-142342', '42933', '42935', 'Second Class', 'AJ-10795', '92307', 'West'),
('CA-2017-142342', '42933', '42935', 'Second Class', 'AJ-10795', '92307', 'West'),
('CA-2017-109099', '43014', '43019', 'Standard Class', 'MM-18280', '10009', 'East'),
('US-2014-134187', '41947', '41954', 'Standard Class', 'TH-21235', '90805', 'West'),
('CA-2016-145261', '42722', '42725', 'First Class', 'AH-10120', '97301', 'West'),
('CA-2016-145261', '42722', '42725', 'First Class', 'AH-10120', '97301', 'West'),
('CA-2016-145261', '42722', '42725', 'First Class', 'AH-10120', '97301', 'West'),
('CA-2016-145261', '42722', '42725', 'First Class', 'AH-10120', '97301', 'West'),
('CA-2016-145261', '42722', '42725', 'First Class', 'AH-10120', '97301', 'West'),
('CA-2016-145261', '42722', '42725', 'First Class', 'AH-10120', '97301', 'West'),
('CA-2016-145261', '42722', '42725', 'First Class', 'AH-10120', '97301', 'West'),
('CA-2016-108875', '42637', '42644', 'Standard Class', 'CL-12700', '80013', 'West'),
('CA-2016-108875', '42637', '42644', 'Standard Class', 'CL-12700', '80013', 'West'),
('CA-2016-141957', '42572', '42572', 'Same Day', 'JG-15310', '43055', 'East'),
('CA-2016-141957', '42572', '42572', 'Same Day', 'JG-15310', '43055', 'East'),
('CA-2016-141957', '42572', '42572', 'Same Day', 'JG-15310', '43055', 'East'),
('CA-2016-141957', '42572', '42572', 'Same Day', 'JG-15310', '43055', 'East'),
('CA-2016-142405', '42532', '42536', 'Standard Class', 'SE-20110', '98103', 'West'),
('CA-2016-142405', '42532', '42536', 'Standard Class', 'SE-20110', '98103', 'West'),
('CA-2016-142405', '42532', '42536', 'Standard Class', 'SE-20110', '98103', 'West'),
('CA-2015-141012', '42164', '42166', 'Second Class', 'TG-21640', '83201', 'West'),
('CA-2015-141012', '42164', '42166', 'Second Class', 'TG-21640', '83201', 'West'),
('CA-2017-127922', '43035', '43042', 'Standard Class', 'SH-19975', '75081', 'Central'),
('CA-2017-127922', '43035', '43042', 'Standard Class', 'SH-19975', '75081', 'Central'),
('CA-2016-146318', '42391', '42396', 'Standard Class', 'MC-17275', '98105', 'West'),
('CA-2014-135993', '41787', '41792', 'Standard Class', 'PJ-18835', '98115', 'West'),
('CA-2014-135993', '41787', '41792', 'Standard Class', 'PJ-18835', '98115', 'West'),
('CA-2014-126802', '42002', '42009', 'Standard Class', 'ZC-21910', '60610', 'Central'),
('CA-2016-143924', '42579', '42585', 'Standard Class', 'SC-20680', '49423', 'Central'),
('CA-2016-143924', '42579', '42585', 'Standard Class', 'SC-20680', '49423', 'Central'),
('CA-2016-141551', '42637', '42643', 'Standard Class', 'BP-11230', '74012', 'Central'),
('CA-2016-141551', '42637', '42643', 'Standard Class', 'BP-11230', '74012', 'Central'),
('CA-2014-164315', '41731', '41737', 'Standard Class', 'RD-19585', '30605', 'South'),
('CA-2014-164315', '41731', '41737', 'Standard Class', 'RD-19585', '30605', 'South'),
('CA-2014-164315', '41731', '41737', 'Standard Class', 'RD-19585', '30605', 'South'),
('CA-2015-131072', '42313', '42313', 'Same Day', 'KL-16645', '98105', 'West'),
('CA-2014-131541', '41848', '41848', 'Same Day', 'CK-12205', '32712', 'South'),
('CA-2014-131541', '41848', '41848', 'Same Day', 'CK-12205', '32712', 'South'),
('CA-2014-131541', '41848', '41848', 'Same Day', 'CK-12205', '32712', 'South'),
('CA-2015-119550', '42364', '42369', 'Standard Class', 'RB-19705', '77070', 'Central'),
('US-2015-138093', '42348', '42354', 'Standard Class', 'KM-16225', '21215', 'East'),
('US-2015-138093', '42348', '42354', 'Standard Class', 'KM-16225', '21215', 'East'),
('US-2015-138093', '42348', '42354', 'Standard Class', 'KM-16225', '21215', 'East'),
('US-2015-138093', '42348', '42354', 'Standard Class', 'KM-16225', '21215', 'East'),
('US-2015-138093', '42348', '42354', 'Standard Class', 'KM-16225', '21215', 'East'),
('CA-2016-126165', '42495', '42497', 'Second Class', 'AH-10465', '94109', 'West'),
('CA-2017-126123', '43022', '43026', 'Standard Class', 'AG-10765', '60623', 'Central'),
('CA-2017-126123', '43022', '43026', 'Standard Class', 'AG-10765', '60623', 'Central'),
('CA-2016-143441', '42679', '42679', 'Same Day', 'EB-14170', '78041', 'Central'),
('CA-2017-148320', '43042', '43047', 'Standard Class', 'PG-18895', '94109', 'West'),
('CA-2016-125661', '42698', '42700', 'First Class', 'CA-12055', '44105', 'East'),
('CA-2016-125661', '42698', '42700', 'First Class', 'CA-12055', '44105', 'East'),
('US-2014-123519', '41987', '41994', 'Standard Class', 'SS-20875', '43302', 'East'),
('US-2014-123519', '41987', '41994', 'Standard Class', 'SS-20875', '43302', 'East'),
('US-2014-123519', '41987', '41994', 'Standard Class', 'SS-20875', '43302', 'East'),
('CA-2014-155593', '41946', '41951', 'Standard Class', 'RP-19390', '6824', 'East'),
('CA-2017-136000', '43000', '43003', 'Second Class', 'SC-20440', '10009', 'East'),
